Delivery information - if Caesarian specify indication: preeclampsia|other
Slow-release CCBs = NIFSR or DIHSR or VE|other
FFQ: Other food section pass through indicator|other
ECHO: RELATIVE WALL THICKNESS,SYS(%)|other
B8g3. Health care delivery. During the past 6 months have you had laboratory test: urine tests, number of visits paid for by other insurance|other
81 How many sisters with Angioplasty or By-Pass Surgery|other
DURING THE COURSE OF A NORMAL DAY, CAN YOU DO THE FOLLOWING ACTIVITIES INDEPENDENTLY OR DO YOU NEED HUMAN ASSISTANCE OR THE USE OF A DEVICE? --BOWEL CONTINENCE (ASK IF PERSON HAS "ACCIDENTS". DEVICE SUCH AS: SUPPOSITORIES, BEDPAN, REGULAR ENEMAS, COLOSTOMY)|other
Type of tumor treatment for sample|other
Standard Therapy 4 - previous day: units of long-acting or ultra-lente insulin|other
Total Filled Teeth|other
PRESENCE OF CALCIUM INDICATOR - E2|other
DEPRESSION THAT NEEDS TREATMENT: Subject History of disease|other
Energy expenditure from hard exercise (MET-hours/week)|other
Recovery from early sustained 3-step change (ETDRS) - relative to baseline level|other
Run-In Treatment group at follow-up visit|other
MDI4 - previous day: A.M. or P.M. insulin injection|other
Total Primary Decayed Teeth.|other
NUMBER OF TIMES TREATED WITH ANTIBIOTICS IN LAST YEAR (ESTIMATE IF NECESSARY)|other
The presence or absence of dystonia in the subject blood relatives, to be delineated, as documented based on clinician interview of the subject (see phs000004: NINDS Repository Neurologically Normal Control Collection).|other
ABDOMEN: LIVER ENLARGED|other
Has a request been made for sample destruction?|other
Have you ever received treatment for, or been diagnosed with, any of the following conditions: bipolar disorder (manic-depression)|other
FFQ: BREAD SECTION PASS THROUGH INDICATOR|other
WHERE WAS IMPLANT PLACED Q33|other
Calcium score: Segment 8cm above bifurcation|other
E3b. Participation in other research projects. Test procedures: did research involve|other
YOU ARE TREATED WITH LESS RESPECT THAN OTHER PEOPLE|other
X-RAY: (AFTER) ABNORMAL CONTOUR OTHER THAN ENLARGEMENT|other
ST ELEVATION GE 100, CH 1 (DURATION)|other
95 Specify Major surgery|other
The presence or absence of Tourette's syndrome in the subject's blood relatives as determined by clinician's interview (see phs000004: NINDS Repository Neurologically Normal Control Collection).|other
OSTEOARTHRITIS - RIGHT HAND THUMB CMC (CARPOMETACARPAL)|other
Attachment Loss (AL) measure for Distolingual (DL) of tooth number 13|other
The presence or absence of dystonia in the subjects themselves as determined by clinician's interview|other
ECHO: IV-SEPT-SYSTOLE (MM)|other
INTERIM HISTORY OF DIET: LOW SALT DIET|other
1:Rx for high LDL, 0:No Rx, visit 2|other
OSTEOARTHRITIS - RIGHT HAND INDEX PIP (PROXIMAL INTERPHALANGEAL)|other
The weight, in grams, of the tissue sample when it was received(public CDE id 2673869)|other
1:Rx for high LDL, 0:No Rx, visit 3|other
D2a. Amputation: traumatic|other
Dressing yourself: How much difficulty|other
FUNCTIONAL PERFORMANCE (ADL)-TRANFERRING (CHAIR)|other
STROKE BASED ON SIGNS WITHOUT CT OR MRI OR LUMBAR PUNCTURE EVIDENCE OF BLOOD|other
HYPERTENSION BASED ON BP LOWERING MEDICATION|other
ATC code for second drug in compound|other
Indicator of the presence of moles|other
J25d. Has stopping, cutting down on, or quitting (drug) ever caused you any of these problems? Have trouble sleeping? A COC. (Participants with European ancestry). DIGS2|other
Months had Progesterone shots|other
Log of ETDRS score at quarterly visit 18 ( 54 months)|other
Day of life enteral feedings were started|other
Child was on extracorporeal membrane oxygenation (ECMO) at some point.|other
The presence or absence of amyotrophic lateral sclerosis in the subject themselves as documented based on clinician interview (see phs000004: NINDS Repository Neurologically Normal Control Collection).|other
REQUIRED MEDICINE/TREATMENT FOR ATTACKS|other
EACH OF 46 ACTIVITIES: 8 MODERATE, HOUSE: CLIPPING HEDGE - NUMBER WEEKS PARTICIPATED ACTIVITY IN PAST YEAR (WEEKS)|other
1:Rx for high LDL,0:No Rx, visit 1|other
Did your drinking ever cause you to have problems at work or school? - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
Typical level of exercise: quarterly visit 16|other
J25g. Has stopping, cutting down on, or quitting (drug) ever caused you any of these problems? Sweat or have a fever? C SED. (Participants with European ancestry). DIGS2|other
Grade on ETDRS scale (patient) - baseline|other
For all brains where Lewy Bodies are detected: likelihood that DLB Clinical Syndrome due to DLB Pathology.|other
Is there a history of coronary angioplasty prior to this event?|other
D4l1. Hospitalization and other health care services used. During the past 12months, have you had any of the following laboratory tests: timed urine collection - number of times|other
D1. Health care conditions: foot care, did not have time|other
B6k. Health care delivery. Doctor who usually taken care of your diabetes, podiatrist: seen past 6 months|other
1:Rx for high LDL,0:No Rx, visit 1|other
D4q1. Hospitalization and other health care services used. During the past 12months, have you had any of the following laboratory tests: flu shot - number of times|other
FFQ: Fat in baking section pass through indicator|other
Indicator for presence of form|other
HOW HAS BATHING YOURSELF CHANGED|other
Form and revision|other
Changed insulin regimen: type of insulin - beef|other
Peroneal nerve - pre-test temperature (celsius): close-out - Note: There may be instances of errors in recording some body temperatures values. Body temperature values outside reasonable ranges (e.g., 30-40 degrees celsius) might be treated as recording or measurement errors.|other
1:Rx for high LDL,0:No Rx, visit 1|other
APEX RADIATION|other
CURRENTLY TAKING HORMONES EXCLUDING BCP? Q 43|other
Standard treatment 2 - injection time|other
PROSTATE SURGERY|other
FFQ: Margarine section pass through indicator|other
Presence Of Household Members - Children 2-5 years old|other
Attachment Loss (AL) measure for Mesiolingual (ML) of tooth number 25|other
5lbs on purpose/Increased exercise|other
Effect of tests and procedures on your participation: body measurements|other
HAVE DIFFICULTY GETTING TO TOILET|other
FFQ: VEGETABLE SHORTENING USED FOR BAKING|other
ANY CHEST OPERATIONS|other
1:Rx for high LDL,0:No Rx, visit 1|other
1:Rx for high LDL, 0:No Rx, visit 3|other
USE CARDIAC REHABILITATION CURRENTLY|other
How many drinks of other (specify) would you have on Tuesday in a typical drinking week? - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
I33. Have you ever had treatment for a drinking problem? (Participants with European ancestry). DIGS2|other
M18b. Please tell me whether you think the statement is definitely true for you, probably true for you, probably not true for you, or definitely not true for you. I am touchy. (Participants with European ancestry). DIGS2|other
MINI-MENTAL STATE EXAM|other
MDI - previous day insulin units: preprandial (meal/snacks) boluses|other
SURGERY ON HEART SINCE LAST VISIT? Q4|other
Slow-release diltiazem|other
1ST NP BIO PARENT - DID YOUR PARENT EVER HAVE A PROCEDURE TO UNBLOCK BLOOD VESSELS IN THE NECK (SUCH AS CAROTID ENDARTERECTOMY)?|other
B1a. Health care delivery. Total number of times stay in hospital|other
Shadowing in either int. carotid artery|other
1:Rx for high LDL, 0:No Rx, visit 2|other
Occurrence of 3-step change in ETDRS level compared to baseline - quarterly visit 22|other
HOW ARE YOU TREATED FOR DIABETES|other
I33a. Have you ever had treatment for a drinking problem? (IF YES:) Was this treatment discussion with a professional? (Participants with European ancestry). DIGS2|other
B6l3. Health care delivery. Have you ever seen this type of doctor: nurse practitioner, number of visits paid for by other insurance|other
Test result for detecting match between normal and tumor genotype|other
The presence or absence of heart disease in the subjects themselves as determined by clinician's interview.|other
Ankle-Brachial Index measurement after exercise|other
FEMALE HORMONE REPLACEMENT: DOSE/DAY OF PREMARIN CONJUGATED ESTROGENS, OR OTHER ORAL ESTROGEN|other
Indicator for presence of form|other
HAD ANY FALLS (HIT THE FLOOR OR GROUND) IN LAST YEAR|other
Attachment Loss (AL) measure for Lingual (L) of tooth number 30|other
Indicates whether patient received systemic therapy for their cancer, pre and post biopsy are indicated when known|other
Presence (1)/absence (0) of any microaneurysm(s) (either eye) - quarterly visit 30|other
SHORTNESS OF BREATH: IF YES TO FU071: DO YOU EVER HAVE TO STOP FOR BREATH AFTER WALKING 100 YARDS (OR AFTER A FEW MINUTES) ON LEVEL GROUND?|other
ABDOMINAL ABNORMALITIES: LIVER ENLARGED|other
C1b. Nature of event. Was the patient treated by: psychologist|other
12: Ever taken birth control pills?|other
D2a. Treatment of clinical manifestation: patient received assistance|other
AGE AT HYSTERECTOMY - FEMALE|other
Blood Draw: 10 PM - how long since last use of CPAP|other
DCCT: Symptoms were recognized as hypoglycemic symptoms by another person|other
HOW DO YOU FEEL ABOUT THE FOLLOWING STATEMENT: I HAVE ENOUGH TIME TO GET THE JOB DONE? [PSYCHOLOGICAL JOB DEMANDS SCALE]|other
SYSTOLIC MURMUR: LEFT STERNUM VALSALVA|other
Effect of tests and procedures on your participation: genetic/family studies|other
32: Had minor home repairs|other
Number of Filled Root Surfaces|other
B6n3. Health care delivery. Have you ever seen this type of doctor: other provider, number of visits paid for by other insurance|other
SINCE YOUR LAST EXAM HAVE YOU HAD AN OPERATION TO REMOVE ONE OR BOTH OF YOUR OVARIES?|other
How many drinks of liquor would you have on Saturday in a typical drinking week? - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
J25h. Has stopping, cutting down on, or quitting (drug) ever caused you any of these problems? Have nausea or vomiting? E MISC. (Participants with European ancestry). DIGS2|other
C4a. Nature of event. Was a patient treated within a health care facility: emergency room|other
What is your religious preference? RECORD: - IF ANY ASK QUESTION D; OTHERS SKIP TO QUESTION A9 - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
G25. INTERVIEWER: code based on answers to Q.15-24.Modified RDC INCAPACITATION: Complete inability to function in principal role for at least two days, hospitalization, ECT, delusions or hallucinations, or inability to carryon a conversation. IMPROVEMENT: Improvement in function. (IF IMPAIRED OR INCA PAC.) Specify: MOST SEVERE EPISODE. (Participants with European ancestry). DIGS2|other
B8b1. Health care delivery. During the past 6 months have you had laboratory test: other blood tests, how many times|other
USE REHABILITATION SERVICES CURRENTLY (SUCH AS PHYSICAL, OCCUPATIONAL, OR SPEECH THERAPY)|other
Standard treatment group - since last visit: patient has used glucose monitoring at greater frequency than specified in protocol|other
HEART EXAMINATION: PMI OUTSIDE MCL|other
DO YOU GET ASSISTANCE FROM ANOTHER PERSON TO DO THE FOLLOWING ACTIVITIES DURING A NORMAL DAY? - BATHING|other
Have you ever been arrested or detained by the police even for a few hours because of drunken behavior (other than drunk-driving): How long ago was the first time? - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
Less stringent therapy goals are planned|other
J25c. Has stopping, cutting down on, or quitting (drug) ever caused you any of these problems? Feel tired, sleepy, or weak? C SED. (Participants with European ancestry). DIGS2|other
The total amount, in micrograms, of molecular analyte purified from the tissue sample.(public CDE id 2673838)|other
L5. Ophthalmic complications: photocoagulation of right eye|other
HVLT - R (Hopkins Verbal Learning Test - Revised) Delay: Recognition Hits|other
AGE AT HYSTERECTOMY IN INTERIM (YEARS)|other
C5. Nature of event. Was any operation performed? If yes, specify intervention and result. Test 5|other
P2. Medication, Rx: used over-the-counter drugs|other
FUNCTIONAL PERFORMANCE (ADL)-CONTINENCE (BOWEL AND BLADDER CONTINENCE)|other
RECODE OF DM033C COMBINING UNTREATED AND TREATED DIABETES - E3|other
B8b. Health care delivery. During the past 6 months have you had laboratory test: other blood tests|other
Description/Label for therapeutic subgroup - medication or first drug in compound|other
Median nerve - motor - post-test temperature (celsius): quarterly visit 04 - Note: There may be instances of errors in recording some body temperatures values. Body temperature values outside reasonable ranges (e.g., 30-40 degrees celsius) might be treated as recording or measurement errors.|other
HEART: APEX SYSTOLIC MURMUR -EFFECT OF VALSALVA|other
ECHO: IV-POSTEROBASAL-MOTION|other
1:Rx for high LDL,0:No Rx, visit 1|other
C2c. Nature of event. Medical/surgical inpatient primary medical problem|other
J-point elevation amplitude in lead aVR|other
Energy expenditure from mild exercise (MET-hours/week)|other
Have progesterone shots|other
CHANGE IN USING THE TOILET IN PAST 6 MO|other
The antero-posterior diameter of the abdominal aorta 5 cm above the aorto-common iliac bifurcation.|other
How many drinks of beer did you have on Thursday? - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
Percent of blasts in bone marrow aspirate at day 29 induction therapy|other
Use of diabetes medication prior to bariatric surgery.|other
Have you accidentally injured yourself when you were drinking that is, had a bad fall or cut yourself badly, been hurt in a traffic accident, or anything like that: How long ago was the first time? - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
AUGMENTATION INDEX (CALCULATED AS THE PERCENT DIFFERENCE BETWEEN FIRST AND SECOND PEAKS OF THE SIGNAL WAVEFORM)|other
SPECIFY - 1: medication/drug taken to avoid these (withdrawal) symptoms or to make them go away - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
1:Rx for high LDL, 0:No Rx, visit 3|other
Was there ever a period lasting a month or longer when you had 3 or more of these experiences occurring together? NOTE: MUST BE 3 FROM DIFFERENT GROUPS. - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
1:Rx for high LDL, 0:No Rx, visit 2|other
TREATMENT FOR LIPIDS (0=No,1=Yes) EXAM 7|other
B6c3. Health care delivery. Have you ever seen this type of doctor: ophthalmologist, number of visits paid for by other insurance|other
HSA MEASUREMENT - NARROW NECK SECTION MODULUS (CM3). A MEASUREMENT OF BENDING STRENGTH THAT DEPENDS ON THE DISTRIBUTION OF AREA IN THE CROSS SECTION AND INCREASES AS THE SQUARE OF THE DISTANCE FROM THE CENTER OF MASS FOR BENDING IN IMAGE PLANE ONLY.|other
Presence of household members - children under 2|other
Mean valsalva ratio: quarterly visit 24|other
HEAVY ACTIVITY - NUMBER OF HOURS WITH ACTIVITIES SUCH AS HEAVY HOUSEHOLD WORK, HEAVY YARD WORK SUCH AS STACKING OR CHOPPING WOOD, EXERCISE SUCH AS INTENSIVE SPORTS - JOGGING, SWIMMING? ; THIS VARIABLE WAS NOT COLLECTED FOR OFFSITE EXAMS (G436 = 1 OR 2)|other
FFQ: EGGS/MEAT SECTION 1 PASS THROUGH INDICATOR|other
UPRDS (Unified Parkinson's Disease Rating Scale) III Question 19B - Finger taps (subject taps thumb with index finger in rapid succession with widest amplitude possible, each hand separately). Left hand: 0 = Normal (less than 15/5 sec); 0.5=Intermediate between normal (less than 15/5 sec) and mild slowing and/or reduction in amplitude (11-14/5 sec); 1 = Mild slowing and/or reduction in amplitude (11-14/5 sec); 1.5=Intermediate between mild slowing and/or reduction in amplitude (11-14/5 sec) and moderately impaired, definite and early fatiguing, may have occasional arrests in movement (7-10/5 sec); 2 = Moderately impaired, definite and early fatiguing, may have occasional arrests in movement (7-10/5 sec); 2.5=Intermediate between moderately impaired, definite and early fatiguing, may have occasional arrests in movement (7-10/5 sec) and severely impaired, frequent hesitation in initiating movements or arrests in ongoing movement (3-6/5 sec); 3 = Severely impaired, frequent hesitation in initiating movements or arrests in ongoing movement (3-6/5 sec); 3.5=Intermediate between severely impaired, frequent hesitation in initiating movements or arrests in ongoing movement (3-6/5 sec) and can barely perform the task (0-2/5 sec) ; 4 = Can barely perform the task (0-2/5 sec); U = Unavailable|other
CALCIUM VOLUME: SEGMENT 8CM ABOVE BIFURCATION|other
Diabetes monitoring - three or more daily injections: blood test(s) should have done before lunch|other
ECHO: SEPT-POST-WALL-RATIO (MM)|other
INTERIM HISTORY OF DIET: REDUCING|other
Pregnancy complications: D & C (dilation and curettage) - week of onset|other
HOW HAS DRESSING YOURSELF CHANGED|other
Calcium volume: Segment 8cm above bifurcation|other
Coronary Artery Bypass Graft (CABG)|other
Have you ever gone on binges or benders when you kept drinking for 2 days or more without sobering up, except for sleeping? How old were you the first time? - NOTE: The data values for this variable represent harmonized values; they were derived from information obtained with Sections A and E of the SSAGAI and SSAGAII questionnaires.|other
TARGET HEART RATE REACH = NO: CHEST DISCOMFORT|other
Interviewer rating of presence/absence of DSM4 criterion A item for Negative Symptoms, followed by the raw repository SAS database field name in brackets for cross-reference to repository database [A60g]. Rating|other
C3a. Blood glucose determination: was the blood glucose measured before treatment? Measurement value|other
HOW DO YOU FEEL ABOUT THE FOLLOWING STATEMENT: MY JOB REQUIRES WORKING VERY FAST? [PSYCHOLOGICAL JOB DEMANDS SCALE]|other
Coronary Revascularization ascertainment source|other
TREATMENT FOR BLOOD PRESSURE CALCULATED: IF G3A012 = 1 THEN G3A709 = 1; ELSE IF G3A012 = . THEN G3A709 = .|other
HAD A VASECTOMY? Q 37|other
Diabetes control- symptoms of hyperglycemia: did patient experience other symptoms of hyperglycemia|other
HEART EXAMINATION: ABNORMAL SOUNDS|other
1:Rx for high LDL, 0:No Rx, visit 3|other
N1h. Infections, major surgery, minor outpatient surgery, endocrinological, or skin complications: at insertion site|other
FUNCTIONAL PERFORMANCE (ADL)-BATHING|other
1:Rx for high LDL,0:No Rx, visit 1|other
QRS Intrisicoid (Time from Onset of QQRS Complex to Middle of QRS Complex,the Alignment Point or Detection Point of the QRS Complex), Lead II (mSec)|other
Was the tumor OCT embedded (Yes/No)(public CDE id 2673872)|other
Energy expenditure from mild exercise (MET-hours/week)|other
How often do you consume Bacon; 2 slices?|other
FFQ: TAKE VITAMIN D SUPPLEMENT|other
SECONDARY RECODE OF DM031C OMITTING IFG AND COMBINING UNTREATED AND TREATED DIABETES - E1|other
1:Rx for high LDL, 0:No Rx, visit 3|other
SPORT OR EXERCISE CODE 2 Q52|other
CORONARY BYPASS Q13A|other
1:Rx for high LDL, 0:No Rx, visit 3|other
B8hd. Health care delivery. During the past 6 months have you had laboratory test: D. other major tests, in past 6 months|other
CORONARY ARTERY ANGIOPLASTY-TYPE OF PROCEDURE|other
Interviewer rating of presence/absence of DSM4 (Diagnostic and Statistical Manual of Mental Disorders) criterion A item for "negative symptoms", followed by the raw repository SAS database field name in brackets for cross-reference to repository database [A60g]|other
Diabetes monitoring (three or more daily injections or infusion pump): blood test(s) should have done before lunch|other
SCAN 1: TOTAL CALCIUM VOLUME, UNADJUSTED|other
Supplemental Folic Acid, mcg|other
RECALL: glutamic acid|other
INTERIM HISTORY OF MEDICINE USED: ANTI-CHOLESTEROL AGENTS|other
Post-breakfast blood glucose at OD 340 (quarterly visit 11)|other
Post-breakfast blood glucose at OD 340 (quarterly visit 29)|other
FFQ: CANNED TUNA FISH|other
RIGHT LUNG, MIDDLE PEEL: TOTAL VOLUME OF AIR IN THIS LUNG REGION (ml)|other
CBC Days since randomization/enrollment|other
CALCULATED PERSISTENT BRADYCARDIA <40 BE|other
RIGHT LUNG, LOWER PEEL: TOTAL VOLUME OF THIS LUNG REGION (ml)|other
1:Rx for high LDL, 0:No Rx, visit 3|other
Patient reports using alcohol: quarterly visit 24|other
CHOLESTEROL MEDS, AGE STARTED UNKNOWN|other
Item #53: Fried fish/fish sandwich/fried shellfish, med serv/day|other
1:Rx for high LDL, 0:No Rx, visit 2|other
Bedtime blood glucose mg/dl (quarterly visit 06)|other
Immunophenotype & Cytochemistry: CD13 % Positive|other
SSI-ICM TEST - +10 MCR SCORE - RIGHT EAR|other
J44. Opiates. (Participants with European ancestry). DIGS4|other
Derived field: Nutrient value - Niacin without supplements|other
NHS/HPFS/GEP: Unique GENEVA ID|other
1:Rx for high LDL,0:No Rx, visit 1|other
CBL5: Lipid test - 24: collection date|other
B8e1. Health care delivery. During the past 6 months have you had laboratory test: stress test, how many times|other
Total score for cognitive function test|other
Blood glucose profile analysis date (quarterly visit 33)|other
4CH VIEW ED MID RV|other
RIGHT LUNG: TOTAL VOLUME OF THIS LUNG REGION (ml)|other
RNA LEVELS: CACNB2, Run3, Platelet (TaqmanAssayID : Hs00167861_m1)|other
Blood glucose profile analysis date (quarterly visit 32)|other
Year of the most recent study visit for which we have Total cholesterol|other
DERIVED FIELD:OTHER FISH|other
1:Rx for high LDL,0:No Rx, visit 1|other
1:Rx for high LDL, 0:No Rx, visit 3|other
1:Rx for high LDL, 0:No Rx, visit 3|other
RIGHT LUNG, LOWER PEEL: TOTAL VOLUME OF AIR IN THIS LUNG REGION (ml)|other
1:Rx for high LDL, 0:No Rx, visit 2|other
Total cholesterol >= 200 OR Triglycerides >= 150 OR HDL cholesterol <= 40 OR 'C49488=Yes' (taking) lipid lowering medications|other
CAN PTT DO A TANDEM STAND|other
Thyroxine|other
CK-MB within norm % or index|other
Plaque/shadowing in the left common|other
B6ib2. Health care delivery. Other major tests: paid by insurance|other
CBL2: Lipid test - 22: triglyceride (serum) value (mg/dl)|other
Age in years at Fibrinogen measurement|other
GENEVA ID|other
Pre-lunch blood glucose at OD 340 (close-out)|other
Red blood cell width distribution, variance in percentage|other
RIGHT LUNG: TOTAL VOLUME OF THIS LUNG REGION (ml)|other
REPRODUCIBILITY OF MAX FEV1 (VOLUME DIF)|other
Serum creatinine value (mg/dl, form 23b)|other
EFFECTIVE REFLECTION DISTANCE (MM) CALCULATED: CFPWV C0TI/2|other
From recorder: Start test - minute|other
1:Rx for high LDL, 0:No Rx, visit 2|other
Year of the most recent study visit for which we have Leptin concentration|other
RIGHT LUNG, UPPER CORE: TOTAL VOLUME OF THIS LUNG REGION (ml)|other
1:Rx for high LDL, 0:No Rx, visit 2|other
EQUIVALENT ALCOHOL OZ (PER WEEK), EXAM2|other
Monocytes in absolute numbers at designated visit (may not be baseline).|other
:TEL-AML1: For FISH tested indicate %|other
Derived field: Nutrient value - Glutamate|other
RIGHT LUNG, UPPER CORE: TOTAL VOLUME OF TISSUE IN THIS LUNG REGION (ml)|other
RNA LEVELS: B2M, Run3, Platelet (TaqmanAssayID : Hs99999907_m1)|other
Dietary Vitamin B6 (mg)|other
B8h3. Health care delivery. Urine tests: paid by other insurance|other
REASON FOR MISSING DATA: ESTIMATED %CD8, AS A PERCENT OF LYMPHOCYTES|other
Fasting glucose|other
1:Rx for high LDL, 0:No Rx, visit 3|other
CHOLESTEROL ANALYSIS DATE|other
E8a. Please tell me more about these periods we've just discussed. DURATION (WEEKS). (Participants with European ancestry). DIGS2|other
Within-profile mean blood glucose value (mg/dl)|other
The chip a sample was genotyped on (Platform)|other
Fructose + glucose + galactose|other
CBL9: 24-hr urine: creatinine/urine: value (mg/dl)|other
Mean corpuscular hemoglobin concentration in grams per deciliter|other
Latent Class Analysis (LCA) assigned HIV risk group used in frequency matching|other
Post-lunch blood glucose mg/dl (quarterly visit 08)|other
GFR (glomerular filtration rate) urine-volume: t-1|other
Diabetes monitoring (three or more daily injections or infusion pump): blood test(s) done before lunch|other
Lead aVR measurement 3|other
F35. Did this episode follow increased use of alcohol? IF YES: specify. MOST SEVERE EPISODE. (Participants with European ancestry). DIGS2|other
Sample genotyping instance ID|other
LFFQ: niacin (mg)|other
Post-breakfast blood glucose mg/dl (quarterly visit 23)|other
Bedtime blood glucose mg/dl (quarterly visit 10)|other
SNP genotyping success rate: Y = at least 95% SNP genotyping success rate. (African American participants)|other
C5. Diagnostic tests performed. Result of test 1|other
Post-lunch blood glucose at OD 340 (quarterly visit 05)|other
GENEVA ID|other
K70. Did the current/most recent episode follow increased or excessive use of alcohol? If yes, specify. (Participants with European ancestry). DIGS2|other
Drinks alcohol (C)|other
RECALL: pantothenic acid|other
IF EVER CONSUMED ALCOHOL: DO YOU DRINK WHITE WINE AT LEAST ONCE A MONTH?|other
Blood glucose profile 8 - mg/dl (quarterly visit 27)|other
MEAN CORPUSCULAR VOLUME (MCV) Q13|other
Retinol IU|other
Fasting Blood Sugar|other
BLOOD ANALYSIS, FASTING: BETA CHOLESTEROL (MG/100 ML)|other
Restricted analysis: scoring ended before lights on/awake?|other
Albumin/Globulin Ratio|other
RIGHT LUNG, LOWER CORE: TOTAL VOLUME OF THIS LUNG REGION (ml)|other
BOTH LUNGS, PEEL: TOTAL VOLUME OF THIS LUNG REGION (ml)|other
INTERIM HISTORY OF MEDICINE USED: ANTI-CHOLESTEROL AGENTS|other
BLOOD ANALYSIS: FASTING LIPIDS, CHOLESTEROL - BOTTOM FRACTION (ALPHA + BETA) (SEE VARIABLE #47 FOR DECK 141 CHOLESTEROL VALUES RECORDED IN SERUM OR PLASMA UNITS.)|other
DOES PTT USE AN ASSISTIVE DEVICE|other
Adiponectin am (pg/mL)|other
Diabetes monitoring - one or two daily injection(s): blood test(s) should have done before breakfast|other
Pre-supper blood glucose at OD 340 (quarterly visit 00)|other
FFQ: CANNED TUNA FISH (3-4 OZ)|other
Post-supper blood glucose mg/dl (quarterly visit 05)|other
CBL2: Renal test - 16: creatinine (urine) value (mg/dl)|other
B8c3. Health care delivery. Other blood tests: paid other insurance|other
J41.0 Select opiates, (African American participants). DIGS4|other
Pre-lunch blood glucose at OD 340 (quarterly visit 17)|other
HVLT - R (Hopkins Verbal Learning Test - Revised) learning trail #2|other
Diabetes monitoring (one or two daily injection[s]): blood test(s) done before lunch|other
PHENOTYPE SAMPLE WAS SEQUENCED FOR|other
NEW PHANTOM: MEAN 3 (CALCULATED)|other
LFFQ: glucose (gm)|other
Quarterly visit number of recovery from soft exudate (se) and/or intra-retinal microvascular abnormalities (irma)|other
ISI (0,120) = Metabolic clearance rate / log (Mean Serum Insulin)|other
1:Rx for high LDL,0:No Rx, visit 1|other
Recovery from soft exudate (se) and/or intraretinal microvascular abnormalities (irma)|other
IF TEST NOT DONE, REASON FOR EXCLUSION|other
Adjusted baseline total cholesterol (age 59, BMI 29, no estrogen)|other
1:Rx for high LDL,0:No Rx, visit 1|other
Cell or tissue type or subtype of sample|other
J48. Opiates. (Participants with European ancestry). DIGS4|other
TOTAL CHOLESTEROL (mg/dl)|other
Pre-supper blood glucose mg/dl (quarterly visit 12)|other
CBL8: Lipid test - 24: collection date|other
Pre-lunch blood glucose at OD 340 (quarterly visit 29)|other
RIGHT LUNG, CORE: TOTAL VOLUME OF TISSUE IN THIS LUNG REGION (ml)|other
RNA LEVELS: FLJ36031, Run4, Platelet (TaqmanAssayID : Hs00703139_s1)|other
TOTAL CHOLESTEROL, NCEP CATEGORIES|other
Percent emph (-950 Hu) total lung CT VIDA|other
CBL00: GFR serum glucose - pre-injection (mg/dl)|other
RNA LEVELS: ATP2B1, Run3, Platelet (TaqmanAssayID : Hs00155949_m1)|other
Post-supper blood glucose at OD 340 (quarterly visit 27)|other
RETINOL (MCG)|other
LEFT LUNG, LOWER: TOTAL VOLUME OF THIS LUNG REGION (ml)|other
FRACTIONAL SHORTENING, CALCULATED: (LVDD20 - LVDS20)/LVDD20|other
RIGHT LUNG, UPPER: TOTAL VOLUME OF TISSUE IN THIS LUNG REGION (ml)|other
Weight > 120% calculated ideal: quarterly visit 24|other
LEXICAL FAS: Other - Interpretation|other
Age at time of dental exam|other
SPECIFY OTHER REASON GTT NOT DONE|other
Corrective lenses obtained by subjective refraction for distance (indicate if plus [+] or minus [-] were used): cylinder - left eye|other
ECG: NON-SPECIFIC S-T SEGMENT ABNORMALITY|other
X-RAY: AORTA TORTUOUS, DESCENDING, EXAM 6|other
CBL8: GFR gamma count urine - background|other
Vertebral Thoracic Level 11 Reading for Follow-up X-ray|other
Mother's age at OGTT|other
WAIS information: total number of correct responses|other
LEAD V3, Q WAVE VOLTAGE|other
B8g. Health care delivery. Chest x-ray: seen past 6 months|other
WHOLEBODY LUMBAR BMD EX23 (GRAMS/CM2)|other
Total vitamin A (xs, i.e. excluding dietary supplements) (iu) - Note: In a number of instances fairly large values were recorded. Data users should be aware that these values are likely to represent measurement or data recoding errors.|other
BREAST EXAMINATION: AXILLARY NODES|other
D1d. Post mortem information and diagnosis. Reason autopsy was not performed|other
CBL9: GFR gamma count serum - pre-injection|other
WAS GRIP STRENGTH TEST DONE|other
MAX FAR WALL WIDTH(QC SCAN 01)|other
